step,actual_traffic_mbps,predicted_traffic_mbps,upf_config,power_w,energy_wh,qos,sec,qos_violation
369,59.7824,,DPDK,0.819273,0.204818,0.973748,0.01370424,0
370,73.2518,,DPDK,0.819456,0.204864,0.974416,0.01118683,0
371,77.7996,,DPDK,0.81951,0.204878,0.974612,0.01053361,0
372,119.0101,,DPDK,0.820186,0.205047,0.974996,0.00689174,0
373,146.0487,,DPDK,0.820563,0.205141,0.975236,0.00561842,0
374,53.1816,,DPDK,0.819168,0.204792,0.972948,0.01540323,0
375,68.6959,,DPDK,0.819398,0.20485,0.974198,0.0119279,0
376,72.0337,,DPDK,0.819441,0.20486,0.974356,0.01137579,0
377,87.4418,,DPDK,0.819616,0.204904,0.974769,0.00937328,0
378,73.6474,,DPDK,0.819461,0.204865,0.974429,0.01112681,0
