Actual_Traffic,Predicted_Traffic,OAI_Instances,Energy_Wh_OAI2x,QoS_Score_OAI2x
80.49822235107422,102.80726623535156,2,0.16048727929592133,0.9332455992698669
79.81401824951172,92.7408676147461,2,0.1579589694738388,0.9331938028335571
61.39768981933594,83.9063491821289,2,0.11487028747797012,0.9277113676071167
59.933494567871094,75.24125671386719,2,0.11394611746072769,0.9272112250328064
58.85254669189453,67.83543395996094,2,0.1135842576622963,0.9268258213996887
52.12976837158203,62.05116653442383,2,0.12133941799402237,0.9243273138999939
59.64213943481445,57.34678649902344,2,0.11387715488672256,0.927121639251709
47.419647216796875,54.68224334716797,2,0.11399493366479874,0.9221728444099426
37.066837310791016,52.73664474487305,2,0.09882531315088272,0.9210624694824219
33.07457733154297,50.80952453613281,2,0.08948300033807755,0.9210246205329895
32.8078498840332,48.989524841308594,2,0.08882568031549454,0.9209477305412292
31.524873733520508,47.6314697265625,2,0.08555642515420914,0.9206370711326599
22.870859146118164,46.76068878173828,2,0.06049035117030144,0.916452944278717
24.836267471313477,45.81568908691406,2,0.06628958135843277,0.9175275564193726
24.10830307006836,45.27588653564453,2,0.06416783481836319,0.9170880913734436
26.85831069946289,45.26484298706055,2,0.07260534912347794,0.9187617897987366
23.904787063598633,46.14279556274414,2,0.06354562193155289,0.9169426560401917
18.716005325317383,47.623775482177734,2,0.04673687741160393,0.9138165712356567
28.546646118164062,49.76633071899414,2,0.07749656587839127,0.9197157621383667
30.64091682434082,52.65660858154297,2,0.08326009660959244,0.9203947186470032
30.129127502441406,56.050724029541016,2,0.08190099149942398,0.920264482498169
44.942718505859375,59.55646896362305,2,0.10746661573648453,0.920953631401062
46.391639709472656,63.45820617675781,2,0.11131928116083145,0.9216803908348083
38.6728401184082,67.50572204589844,2,0.10230717808008194,0.9209197759628296
53.60131072998047,71.01988220214844,2,0.11732480674982071,0.9249019622802734
55.521793365478516,74.45821380615234,2,0.11245463043451309,0.9256375432014465
57.5987663269043,77.63804626464844,2,0.1131586804986,0.9263996481895447
59.782447814941406,80.51806640625,2,0.11390254646539688,0.9271562695503235
73.25184631347656,83.03864288330078,2,0.15377651154994965,0.9315600395202637
77.79957580566406,85.71849060058594,2,0.1549488753080368,0.9329429268836975
119.01011657714844,88.38692474365234,2,0.2748624086380005,0.9356687664985657
146.0486602783203,92.63949584960938,2,0.33058497309684753,0.9331789016723633
53.18157958984375,99.71488952636719,2,0.11845717579126358,0.9247363209724426
68.69590759277344,102.40274047851562,2,0.13986288011074066,0.9301565289497375
72.03372955322266,102.46102905273438,2,0.1505632847547531,0.9311947226524353
87.44181060791016,101.1075210571289,2,0.18478213250637054,0.9337857961654663
73.64738464355469,100.07694244384766,2,0.15428154170513153,0.9316801428794861
62.24346160888672,98.40277862548828,2,0.11638066917657852,0.9280145764350891
54.83914566040039,95.7220687866211,2,0.1140119805932045,0.9253615140914917
82.00209045410156,92.2320327758789,2,0.16585467755794525,0.9333556890487671
70.26559448242188,90.49696350097656,2,0.1458255499601364,0.9306535720825195
