t,power,traffic,sec,controller,load_bin,load_bin_label
239,0.8212538361549377,265.0201416015625,0.003098835549599962,Feed-forward PPO,"(240.0, 320.0]","(240, 320]"
240,0.8206851482391357,240.3233795166016,0.003414920137565903,Feed-forward PPO,"(240.0, 320.0]","(240, 320]"
241,0.8206527829170227,158.54978942871094,0.0051759941522092935,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
242,0.8205499053001404,155.03573608398438,0.005292650107815404,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
243,0.8204792737960815,144.84698486328125,0.005664455318628267,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
244,0.8204095959663391,138.514404296875,0.005922918992655612,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
245,0.8206626772880554,132.9854736328125,0.006171070079082436,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
246,0.820532500743866,156.1044464111328,0.005256304478239055,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
247,0.8200300931930542,143.25057983398438,0.005724445193474271,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
248,0.8197675347328186,110.40299224853516,0.0074252293170405026,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
249,0.8196085691452026,97.31256103515624,0.008422433449769158,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
250,0.8195783495903015,86.71900939941406,0.00945096531044829,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
251,0.8194605708122253,83.89701080322266,0.009767458494251242,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
252,0.6443407535552979,73.62907409667969,0.008751172841169198,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
253,0.6258313655853271,70.73995971679688,0.008846928498274596,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
254,0.6301016211509705,68.29297637939453,0.009226448378095376,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
255,0.5787549018859863,68.8512954711914,0.008405868007641884,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
256,0.4586779475212097,62.69630813598633,0.007315868528117343,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
257,0.3633593320846557,50.40756607055664,0.007208428424733962,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
258,0.4898838996887207,43.28965759277344,0.011316418907653811,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
259,0.2947678565979004,53.27710723876953,0.005532730132603728,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
260,0.421252429485321,35.42388153076172,0.011891763727797867,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
261,0.3091448545455932,47.45611953735352,0.006514330660817305,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
262,0.208024263381958,37.72016143798828,0.005514935659115581,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
263,0.2481608390808105,21.843610763549805,0.011360797524139817,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
264,0.1853953599929809,25.453271865844727,0.007283753576755666,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
265,0.1755483150482177,17.199329376220703,0.010206695343071092,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
266,0.2093921899795532,16.195720672607422,0.012928859061746352,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
267,0.139237642288208,21.965463638305664,0.006338934819722672,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
268,0.1077589988708496,12.941641807556152,0.00832653232667381,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
269,0.2176086902618408,10.388400077819824,0.02094727663853215,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
270,0.1857783794403076,22.716663360595703,0.008178066315960755,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
271,0.2322697639465332,17.236968994140625,0.013475093215372658,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
272,0.3291614055633545,22.08271789550781,0.014905837547755586,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
273,0.4053518772125244,30.278791427612305,0.013387320236397205,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
274,0.4502608776092529,40.850399017333984,0.011022190442208273,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
275,0.4403915405273437,46.86515426635742,0.009396993297501696,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
276,0.4668622016906738,45.933895111083984,0.010163784293965058,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
277,0.5388047695159912,62.40671920776367,0.008633762139012773,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
278,0.4594740867614746,67.52766418457031,0.006804234861517123,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
279,0.4556152820587158,61.40251159667969,0.0074201408087572925,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
280,0.6197292804718018,59.77944564819336,0.010366929197017923,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
281,0.7489261627197266,77.64921569824219,0.009644993268575675,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
282,0.8880575895309448,88.1260986328125,0.010077123613869924,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
283,0.8087666034698486,98.4356689453125,0.008216194517042108,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
284,1.0473898649215698,92.40782928466795,0.011334427753897577,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
285,0.9926763772964478,113.16378021240234,0.008772032671878293,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
286,1.086180329322815,107.78298950195312,0.010077474510049032,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
287,1.0486156940460205,117.49063873291016,0.008925099951408248,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
288,0.8204083442687988,113.30455017089844,0.007240736078395513,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
289,0.8203228712081909,132.88963317871094,0.006172963620909502,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
290,0.8204401731491089,126.87689971923828,0.006466426709390236,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
291,0.8203036785125732,135.38723754882812,0.00605894391054937,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
292,0.8202028274536133,125.74337005615234,0.006522831598098103,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
293,0.8204051852226257,119.95101928710938,0.006839501574046159,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
294,0.8205112218856812,132.6461944580078,0.006185712490571546,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
295,0.8207553029060364,141.31793212890625,0.005807863804271962,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
296,0.8207776546478271,166.45233154296875,0.004931007256188225,Feed-forward PPO,"(160.0, 240.0]","(160, 240]"
297,0.820441722869873,169.05531311035156,0.004853096349206879,Feed-forward PPO,"(160.0, 240.0]","(160, 240]"
298,0.8205646276473999,135.51058959960938,0.006055354272104542,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
299,0.8204218149185181,146.2149658203125,0.00561106594195533,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
300,0.8206188678741455,133.94232177734375,0.006126658527229985,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
301,0.8207338452339172,151.43453979492188,0.0054197268756875725,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
302,0.820775032043457,163.99441528320312,0.005004896237631353,Feed-forward PPO,"(160.0, 240.0]","(160, 240]"
303,0.8206616640090942,168.7374267578125,0.004863542604492739,Feed-forward PPO,"(160.0, 240.0]","(160, 240]"
304,0.8207705616950989,155.98973083496094,0.005261696121288165,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
305,0.8205468058586121,168.21688842773438,0.004877909783779631,Feed-forward PPO,"(160.0, 240.0]","(160, 240]"
306,0.8206886053085327,144.5638427734375,0.005676997716467232,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
307,0.8208737373352051,158.9334716796875,0.005164888985685681,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
308,0.8207995891571045,181.4979248046875,0.004522363492807858,Feed-forward PPO,"(160.0, 240.0]","(160, 240]"
309,0.8204949498176575,171.819580078125,0.004775328571077784,Feed-forward PPO,"(160.0, 240.0]","(160, 240]"
310,0.8206223249435425,139.85316467285156,0.005867742262845215,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
311,0.8207781910896301,151.79568481445312,0.005407124662950105,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
312,0.8207318186759949,169.1206817626953,0.004852935845112186,Feed-forward PPO,"(160.0, 240.0]","(160, 240]"
313,0.8208450675010681,163.76625061035156,0.005012296883160022,Feed-forward PPO,"(160.0, 240.0]","(160, 240]"
314,0.8206700682640076,177.6939697265625,0.004618446363300139,Feed-forward PPO,"(160.0, 240.0]","(160, 240]"
315,0.8206380009651184,156.9007110595703,0.0052303013506009395,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
316,0.8207240700721741,153.45547485351562,0.005348287969885823,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
317,0.8207131624221802,162.88783264160156,0.005038517298145755,Feed-forward PPO,"(160.0, 240.0]","(160, 240]"
318,0.8206271529197693,161.65701293945312,0.005076347372737404,Feed-forward PPO,"(160.0, 240.0]","(160, 240]"
319,0.8204456567764282,152.3063507080078,0.005386811862818085,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
320,0.8204228281974792,135.81993103027344,0.0060405186630128095,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
321,0.8206060528755188,134.02244567871094,0.006122900150939937,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
322,0.8205980658531189,150.1370391845703,0.005465660374748167,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
323,0.8209981322288513,149.37303161621094,0.005496294232939377,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
324,0.8209596872329712,198.9686584472656,0.004126075401219822,Feed-forward PPO,"(160.0, 240.0]","(160, 240]"
325,0.8210352063179016,193.4003448486328,0.004245262369932665,Feed-forward PPO,"(160.0, 240.0]","(160, 240]"
326,0.8211431503295898,204.50196838378903,0.004015331279298739,Feed-forward PPO,"(160.0, 240.0]","(160, 240]"
327,0.8212012052536011,221.4680938720703,0.003707988771185988,Feed-forward PPO,"(160.0, 240.0]","(160, 240]"
328,0.8212673664093018,231.1701812744141,0.0035526526902464285,Feed-forward PPO,"(160.0, 240.0]","(160, 240]"
329,0.8211387395858765,242.7415313720703,0.003382769874378226,Feed-forward PPO,"(240.0, 320.0]","(240, 320]"
330,0.8212957978248596,220.7486114501953,0.003720502667851019,Feed-forward PPO,"(160.0, 240.0]","(160, 240]"
331,0.821272611618042,247.8919982910156,0.0033130259035384427,Feed-forward PPO,"(240.0, 320.0]","(240, 320]"
332,0.821089506149292,243.67816162109372,0.0033695654164776633,Feed-forward PPO,"(240.0, 320.0]","(240, 320]"
333,0.8211290240287781,212.86309814453125,0.00385754520716053,Feed-forward PPO,"(160.0, 240.0]","(160, 240]"
334,0.8210592269897461,219.1684417724609,0.003746247499638492,Feed-forward PPO,"(160.0, 240.0]","(160, 240]"
335,0.8209279775619507,208.1546936035156,0.003943836016139133,Feed-forward PPO,"(160.0, 240.0]","(160, 240]"
336,0.8202784061431885,188.9217529296875,0.004341894956101101,Feed-forward PPO,"(160.0, 240.0]","(160, 240]"
337,0.8205664157867432,124.26793670654295,0.006603203026734882,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
338,0.8205148577690125,146.38623046875,0.005605136870739854,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
339,0.8203927278518677,141.64498901367188,0.005791893758929105,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
340,0.8201746940612793,131.6846160888672,0.006228325816796896,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
341,0.8196552991867065,118.34138488769533,0.006926193232946787,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
342,0.7240442633628845,91.26774597167967,0.007933188835271061,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
343,0.7178128957748413,80.49822235107422,0.008917127295609931,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
344,0.5664239525794983,79.81401824951172,0.0070967978433157455,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
345,0.5534122586250305,61.39768981933594,0.009013568104165781,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
346,0.5439936518669128,59.93349456787109,0.009076621608487599,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
347,0.4776308536529541,58.85254669189453,0.008115721077516869,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
348,0.5509097576141357,52.12976837158203,0.010568045376439043,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
349,0.4207762479782104,59.64213943481445,0.007055015999855194,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
350,0.308690071105957,47.41964721679688,0.006509750477363599,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
351,0.2595137357711792,37.066837310791016,0.007001237618285516,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
352,0.257066011428833,33.07457733154297,0.007772314332303534,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
353,0.2367986440658569,32.8078498840332,0.007217743463923284,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
354,0.2192151546478271,31.524873733520508,0.006953720306728298,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
355,0.2481920719146728,22.870859146118164,0.010851891060541905,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
356,0.2360398769378662,24.83626747131348,0.009503838578421587,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
357,0.2339744567871093,24.10830307006836,0.009705140013674379,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
358,0.2319164276123047,26.85831069946289,0.008634810662792076,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
359,0.1992532014846801,23.904787063598636,0.008335284516635406,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
360,0.2259801626205444,18.716005325317383,0.012074166398898066,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
361,0.2296030521392822,28.546646118164062,0.008043083281618402,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
362,0.2281720638275146,30.64091682434082,0.007446646101863933,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
363,0.3869472742080688,30.129127502441406,0.012842963148425519,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
364,0.4069445133209228,44.942718505859375,0.009054737382383037,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
365,0.3097717761993408,46.391639709472656,0.006677318976851962,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
366,0.4932810068130493,38.6728401184082,0.012755230939923867,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
367,0.4498186111450195,53.60131072998047,0.008391933051992055,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
368,0.4526348114013672,55.52179336547852,0.008152380965467866,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
369,0.4556102752685547,57.5987663269043,0.00791007002967249,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
370,0.6151061058044434,59.782447814941406,0.010289075276886038,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
371,0.619795560836792,73.25184631347656,0.00846115957520602,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
372,1.0994497537612915,77.79957580566406,0.014131821958870475,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
373,1.3223400115966797,119.01011657714844,0.01111115634223811,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
374,0.4738287925720215,146.0486602783203,0.0032443213903438823,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
375,0.5594515800476074,53.18157958984375,0.010519649554644812,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
376,0.6022531986236572,68.69590759277344,0.008766944345415594,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
377,0.739128589630127,72.03372955322266,0.010260867988016868,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
378,0.6171262264251709,87.44181060791016,0.0070575645922105875,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
379,0.4655094146728515,73.64738464355469,0.006320786772345906,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
380,0.4560480117797851,62.24346160888672,0.007326842048814867,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
381,0.6634187698364258,54.83914566040039,0.012097540212328357,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
382,0.5833022594451904,82.00209045410156,0.007113260847559465,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
383,0.4592337608337402,70.26559448242188,0.006535684558231771,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
384,0.5643596649169922,61.3083381652832,0.009205267697772464,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
385,0.8624660968780518,68.97578430175781,0.012503896919894425,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
386,0.8203269243240356,96.43427276611328,0.008506591077983388,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
387,0.8204459547996521,127.11753845214844,0.006454230980160909,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
388,0.8205767273902893,135.8424530029297,0.006040650100543989,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
389,0.8206799030303955,147.3507843017578,0.005569565896233952,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
390,0.8204996585845947,157.97714233398438,0.0051937871926430405,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
391,0.8204768896102905,140.27395629882812,0.005849103506159147,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
392,0.8200271129608154,138.32113647460938,0.0059284295506879525,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
393,0.8203252553939819,110.24625396728516,0.0074408447078610765,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
394,0.8199402093887329,127.01949310302734,0.006455231314170555,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
395,0.8199410438537598,105.73600006103516,0.007754606220969737,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
396,0.8196642398834229,105.78032684326172,0.007748739906031365,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
397,0.8199521899223328,91.91358184814452,0.008920903455563518,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
398,0.8196226358413696,106.34635925292967,0.007707105740141173,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
399,0.819642186164856,88.0693130493164,0.009306785278384978,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
400,0.8198716640472412,89.97065734863281,0.00911265615044103,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
401,0.8195984959602356,102.31085968017578,0.008010865107793095,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
402,0.8196362257003784,85.7713394165039,0.009556061864910858,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
403,0.8198885917663574,89.38508605957031,0.009172543518277156,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
404,0.8199059367179871,103.14523315429688,0.007949043418142983,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
405,0.8196253776550293,104.00907135009766,0.00788032588903852,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
406,0.8196269869804382,88.33182525634766,0.00927895449462071,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
407,0.8196712732315063,88.48473358154297,0.009263420254027658,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
408,0.8195278644561768,92.34521484375,0.008874611054214717,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
409,0.8196259140968323,79.33457946777344,0.010331256806242644,Feed-forward PPO,"(-0.001, 80.0]","[0, 80]"
410,0.8200935125350952,88.38123321533203,0.0092790458188903,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
411,0.8197475671768188,113.81922912597656,0.007202188711623691,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
412,0.819616436958313,96.38306427001952,0.008503739149256943,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
413,0.8197475671768188,87.46975708007812,0.009371782825763926,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
414,0.8198158144950867,96.38273620605467,0.00850583669613217,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
415,0.8202013373374939,99.59959411621094,0.00823498674483049,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
416,0.8202207088470459,119.86627197265624,0.006842798189587091,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
417,0.8200297355651855,120.96101379394533,0.006779289540033865,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
418,0.8204271793365479,110.38349151611328,0.00743251701923911,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
419,0.8205558061599731,134.3607177734375,0.006107110915733686,Feed-forward PPO,"(80.0, 160.0]","(80, 160]"
